reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing1_ch2_mean,bearing1_ch2_std,bearing1_ch2_max,bearing1_ch2_min,bearing1_ch2_rms,bearing1_ch2_peak_to_peak,bearing1_ch2_crest_factor,bearing1_ch2_kurtosis,bearing1_ch2_skewness,bearing1_ch2_shape_factor,bearing1_ch2_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing2_ch2_mean,bearing2_ch2_std,bearing2_ch2_max,bearing2_ch2_min,bearing2_ch2_rms,bearing2_ch2_peak_to_peak,bearing2_ch2_crest_factor,bearing2_ch2_kurtosis,bearing2_ch2_skewness,bearing2_ch2_shape_factor,bearing2_ch2_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing3_ch2_mean,bearing3_ch2_std,bearing3_ch2_max,bearing3_ch2_min,bearing3_ch2_rms,bearing3_ch2_peak_to_peak,bearing3_ch2_crest_factor,bearing3_ch2_kurtosis,bearing3_ch2_skewness,bearing3_ch2_shape_factor,bearing3_ch2_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor,bearing4_ch2_mean,bearing4_ch2_std,bearing4_ch2_max,bearing4_ch2_min,bearing4_ch2_rms,bearing4_ch2_peak_to_peak,bearing4_ch2_crest_factor,bearing4_ch2_kurtosis,bearing4_ch2_skewness,bearing4_ch2_shape_factor,bearing4_ch2_impulse_factor
1395,2003.11.18.12.32.30,False,0.06679927589084761,-0.11848916015625002,0.09664673348559322,0.474,-0.745,0.15290608937504338,1.2189999999999999,3.099941944348516,1.1483508287507451,-0.013819508240347304,1.1872319919689818,3.6803502495770872,-0.118878173828125,0.08692227778412576,0.452,-0.608,0.1472667735366353,1.06,3.0692598822201855,1.0167735723680718,0.08292310176724123,1.1662047338534651,3.579385404071709,-0.117069384765625,0.09233749037695184,0.247,-0.706,0.1491021561833216,0.953,1.656582348120524,0.1643019010099045,-0.058448787389023635,1.186929430389807,1.9662463428485026,-0.117267578125,0.07566991166146073,0.225,-0.479,0.13956224564743952,0.704,1.61218386072973,0.2931778771790241,-0.04876931408431347,1.1518331465591556,1.8569668091362124,-0.115036962890625,0.1134638922076825,0.464,-0.742,0.16157833291012635,1.206,2.87167215828429,0.5477990705498299,0.0035629811198798936,1.2132582471145916,3.4840799290477733,-0.114603076171875,0.11695144233220914,0.532,-0.684,0.16374219044473734,1.2160000000000002,3.2490099134196506,0.40094693579106044,0.008437801008146305,1.2152439139084663,3.9483395235115037,-0.114931982421875,0.08220632812244257,0.452,-0.569,0.14130548809864701,1.021,3.198743418121549,1.1916259091142187,0.056553413966335675,1.1624685511042654,3.7184386266180622,-0.1145056640625,0.08292453899261151,0.496,-0.54,0.14137901636923086,1.036,3.508299977873855,1.0436511980373746,0.014637624210977593,1.166006871439832,4.090701881273125
1396,2003.11.18.12.42.30,False,0.008201417806543154,-0.11966171874999998,0.10069730379497331,0.513,-0.881,0.15639333082258097,1.3940000000000001,3.280191024142636,1.1375747993333771,0.004694743121982248,1.1900169627265864,3.903482959713231,-0.118946337890625,0.08989463396711253,0.576,-0.676,0.1490948574353652,1.252,3.8633123228257844,1.239188157350708,0.07317726825878426,1.1711201277782197,4.524402821154903,-0.119130810546875,0.09474257952435616,0.295,-0.708,0.1522113872103016,1.003,1.938094155809878,0.3852856965968896,-0.04737634811301688,1.1849976602808594,2.296637040038713,-0.11870136718749999,0.07693482604820978,0.222,-0.618,0.14145310894869015,0.84,1.5694246782552297,0.45851035104282056,0.0013337862157972848,1.1493928690107047,1.8038855336359807,-0.116297021484375,0.11269808650578741,0.444,-0.793,0.1619439900342187,1.237,2.7416886536276093,0.7393719448156335,-0.011824730496876223,1.210376850273762,3.3184764770090966,-0.11603291015624999,0.1169231196517999,0.447,-0.974,0.16472599111384184,1.421,2.713597271307836,0.6672286414309592,-0.029638454592756665,1.2154499507893393,3.2982416698731942,-0.115009814453125,0.08338007182945986,0.378,-0.669,0.14205454515371244,1.0470000000000002,2.66094970485442,1.085883337654451,-0.049713509996428665,1.1681183781636995,3.1083042536097203,-0.11487563476562501,0.08505922403734562,0.452,-0.654,0.1429387388241572,1.106,3.1621938441478,1.1822969874380167,0.026260377179893518,1.16792641600664,3.6932097231137995
1397,2003.11.18.12.52.30,False,0.008711295096186844,-0.11836806640625001,0.09894056709046643,0.486,-0.857,0.15427324771630854,1.343,3.150254546359848,1.3827048989794237,-0.052666539579588834,1.1918879277326138,3.7547503630910843,-0.11790737304687501,0.08811613854124244,0.623,-0.664,0.14719579644213476,1.287,4.232457821884283,1.246442014208033,0.06944260526570696,1.1716281390743866,4.958866681565114,-0.117329150390625,0.09283904086982872,0.295,-0.623,0.14961690092036936,0.9179999999999999,1.9717023824534896,0.25209311937044676,-0.06217948317603667,1.1870368961821736,2.3404834762625875,-0.117777490234375,0.07645965318765235,0.273,-0.483,0.14041942804143726,0.756,1.9441754165202747,0.46676528903631453,0.0014302714091865227,1.1499852187665367,2.235772991687591,-0.11431562499999999,0.11358806248657086,0.41,-0.84,0.16115306406827562,1.25,2.544165091557276,0.6517818946574598,0.044092283020053843,1.2097496323989931,3.0778027842737647,-0.11492055664062499,0.1153386517062885,0.415,-0.601,0.16281811605597094,1.016,2.548856417533649,0.3395980923005899,-0.005270060872937174,1.2129139072625315,3.0915433964419163,-0.114731494140625,0.08338554986379748,0.61,-0.659,0.14183252685413217,1.2690000000000001,4.300847016759105,1.2135701444975036,0.016146553234071034,1.1662168585874364,5.015720297149951,-0.11451127929687499,0.08559438075778522,0.681,-0.591,0.14296583893894244,1.272,4.763375678093563,1.3051171914308943,0.04557251912597225,1.1711522610816905,5.578638195780806
1398,2003.11.18.13.02.30,False,0.08455165084364824,-0.11718701171874998,0.09857653914388453,0.43,-0.723,0.153134352074106,1.153,2.8079917678556603,0.9454044962307053,-0.016834697445367756,1.1919996208630106,3.3471251226704015,-0.11743569335937501,0.08807405644878333,0.596,-0.544,0.14679298857282191,1.1400000000000001,4.060139423514311,1.0235102167925518,0.04166858174570108,1.1725360960937932,4.760660029243974,-0.11720263671875,0.0933283238261781,0.295,-0.693,0.1498220080029341,0.988,1.9690031119741949,0.35910415306491394,-0.05770067857279496,1.1854179250553583,2.3340915834239935,-0.11716738281249998,0.07632569315845798,0.222,-0.542,0.13983492779434614,0.764,1.5875861882411326,0.4319307731154609,-0.03771249602906032,1.1517953380025585,1.8285743702933888,-0.1147603515625,0.11001986366405683,0.493,-0.664,0.15897895675656654,1.157,3.101039345445553,0.5179698886023436,0.02844183870809904,1.207166212125346,3.7434699202931707,-0.11462651367187501,0.11457216573958781,0.41,-0.815,0.16206794500711152,1.2249999999999999,2.529803163617637,0.5039732189147528,-0.034648020907792045,1.214579823140383,3.0726478790466913,-0.11509350585937501,0.08173241339415097,0.32,-0.588,0.141161972535929,0.9079999999999999,2.2668994648580205,0.8929899435963744,0.025561130221516553,1.1609754442154274,2.6318146132052553,-0.114208154296875,0.08332932115159446,0.417,-0.586,0.1413763709800346,1.003,2.949573518610754,1.0659509208983229,0.0269731360185516,1.1644436927869704,3.434612280157764
1399,2003.11.18.13.12.30,False,0.009697910346564309,-0.11872714843750001,0.09876838666480581,0.5,-0.75,0.15443875802553175,1.25,3.2375292730425884,1.2626565796301747,-0.01976858930515482,1.1899391146720482,3.8524627168891366,-0.11846308593750002,0.08782269015968049,0.601,-0.583,0.1474663610343686,1.184,4.075505734219145,1.0652791103366726,0.09247197540935823,1.16924694515809,4.765272629710014,-0.118484716796875,0.0922786316552955,0.254,-0.806,0.15017980548199342,1.06,1.691305959445091,0.44095462572856814,-0.09479608543917964,1.1854556309257125,2.004968173242398,-0.11881088867187499,0.07549181925225375,0.234,-0.598,0.1407659122124942,0.832,1.6623342705779764,0.5866432028426591,-0.031699929418167246,1.146765949095531,1.9063083375133805,-0.1160896484375,0.11062227296371041,0.54,-0.981,0.16035614659251451,1.521,3.367504217797208,0.7298819674492631,-0.01358013311960174,1.208308792150595,4.068984953968579,-0.11627275390625,0.1155732232882865,0.486,-0.994,0.16394060888683895,1.48,2.9644881966704455,0.6806394935538478,-0.026387960878562194,1.2128167480155927,3.595380934216458,-0.11286430664062501,0.08103107341505847,0.386,-0.581,0.13894022661657646,0.967,2.778173099322898,0.6846492786038123,-0.010711812741699685,1.1649249772101309,3.236363234414526,-0.1149283203125,0.08363935927908672,0.305,-0.51,0.14214099067640112,0.815,2.1457568189767615,0.7058143309607465,0.023537643380847625,1.1663915970900767,2.5027927230532274
1400,2003.11.18.13.22.30,False,0.023457106543663175,-0.11884296875,0.10040176397043044,0.662,-0.762,0.15557687948306298,1.424,4.255130982184723,1.3496787914126926,-0.019900408303587303,1.192047599309336,5.072318672060076,-0.11848627929687501,0.08828852739487054,0.593,-0.662,0.14776285883526982,1.255,4.0131871071951375,1.2253426380161923,0.09367720019766113,1.1673275138727757,4.684703728548377,-0.117580859375,0.09514720556793285,0.42,-0.62,0.1512555758269757,1.04,2.77675713905877,0.39903420407770174,-0.06995600991784726,1.19068573103105,3.3062451040158787,-0.11768701171875,0.07816223292308953,0.239,-0.625,0.1412783330267331,0.864,1.6916960646384165,0.5616439357607588,-0.06948875702426666,1.156177427888263,1.9559008047823412,-0.11495727539062499,0.1116314907512308,0.63,-0.74,0.1602397107229607,1.37,3.931609693736969,0.7619939102378996,0.040543001836652076,1.2097811752160288,4.756387395779842,-0.11563256835937501,0.11619679101436642,0.483,-0.732,0.163928597588773,1.2149999999999999,2.9464047585622684,0.5477789725276767,-0.02163078076843742,1.2170084185789143,3.5857993957112537,-0.112608447265625,0.08216533064196284,0.349,-0.557,0.1393980055634876,0.906,2.5036226206339154,0.8911372218927407,0.023504179313711192,1.1663556192648263,2.920114312094898,-0.11432470703125,0.08412925517953078,0.393,-0.554,0.14194319361929175,0.9470000000000001,2.7687132435111472,1.0152991748487183,0.018191999863132344,1.1683844545294526,3.234921512768243
1401,2003.11.18.13.32.30,False,0.05741958687934706,-0.11743837890625,0.0957610863345117,0.422,-0.596,0.15153203785369532,1.018,2.784889624512556,0.8019204777765165,0.003011902605310737,1.1860574066455805,3.303038965843547,-0.11812607421875002,0.08521766319793313,0.366,-0.559,0.14565651214844463,0.925,2.5127609785616323,0.7855671465577689,0.04064295024549637,1.1663017687794586,2.9306375738164347,-0.11725034179687502,0.09184213737781456,0.32,-0.62,0.14893831222895396,0.94,2.1485405280280276,0.13513657103452692,-0.046864817618205455,1.1869003046571132,2.5501034072846207,-0.11760498046875001,0.07486206922593498,0.22,-0.488,0.1394104043457437,0.708,1.5780744703558187,0.36842927828580274,-0.0209122346813395,1.1489631136626177,1.8131493570515076,-0.11429135742187499,0.11382346109831486,0.532,-0.898,0.1613018743776227,1.4300000000000002,3.298163781745887,0.8174250266113408,-0.030487955761447295,1.213773273041549,4.003223048396798,-0.11366254882812502,0.11520254557763025,0.442,-0.691,0.16183572384882108,1.133,2.731164600053907,0.3934642390258003,-0.018767138004424457,1.2174701259251082,3.325111309549828,-0.114116455078125,0.07951602974899402,0.398,-0.544,0.13908761377865617,0.9420000000000001,2.8615057026815967,0.8450179198080927,0.02033515282775755,1.1583955418717635,3.3147554490269897,-0.11361103515625,0.08180196334043778,0.391,-0.542,0.13999653036995238,0.933,2.7929263601515713,0.9015701133197362,0.017021952288290253,1.1636774213616017,3.250065344834024
1402,2003.11.18.13.42.30,False,0.07606500758600032,-0.117812744140625,0.09789864838272797,0.396,-0.647,0.15317959406235993,1.0430000000000001,2.5852007405032493,1.0732228990476527,-0.04066583452008304,1.1903019225088856,3.077169411492412,-0.117965478515625,0.08736163183268866,0.439,-0.552,0.1467920598598256,0.9910000000000001,2.9906249726259655,0.8311269897528906,0.02122357529326601,1.1696910690741997,3.4981073214308647,-0.11918256835937499,0.09358888613637456,0.266,-0.715,0.151536676118306,0.981,1.755350630710228,0.33169514449041326,-0.09826520086021123,1.1854236518198276,2.080834154880756,-0.11860214843749999,0.07575770455915172,0.249,-0.51,0.1407327233235487,0.759,1.7693113166547743,0.2594091656631923,-0.012062170171920206,1.1495386913211958,2.0338918154871113,-0.116169482421875,0.11075175222727539,0.457,-0.781,0.1605032687130643,1.238,2.8472940374628153,0.48277805948751684,-0.04596155458198817,1.2091402226862775,3.4427777465110987,-0.11546000976562501,0.11439092214310496,0.408,-0.679,0.16253091067187228,1.087,2.5102917242843503,0.42330400208156194,-0.01663859875845739,1.2119823067341229,3.0424291545737256,-0.11380224609375,0.08128666333157035,0.308,-0.549,0.13985161011430117,0.857,2.2023343152665213,0.7698465107830148,-0.022721181892088677,1.1648177208030641,2.5653180375551266,-0.11574228515625,0.08374720313107811,0.476,-0.554,0.1428631184227362,1.03,3.3318606317377304,1.0100312316278073,0.03424049733743838,1.1654704586129876,3.8831851385059313
1403,2003.11.18.13.52.30,False,0.05441503998716968,-0.11944008789062499,0.0974379877132202,0.312,-0.759,0.15414310248895952,1.071,2.024093163833568,0.9081862972365005,-0.0925059417864288,1.1886301562514061,2.4058981735948968,-0.11836538085937501,0.08850114837902233,0.439,-0.571,0.14779315495106876,1.01,2.970367606979794,0.9726987683623176,0.10114219247220918,1.1691281544839716,3.4727403984872574,-0.117251806640625,0.09388903399622271,0.291,-0.657,0.15021030878483133,0.948,1.9372838146338063,0.25701511825037215,-0.06943286443234944,1.1896691355818048,2.3047267611320215,-0.11738852539062501,0.07694984272932412,0.203,-0.544,0.14036147687115977,0.7470000000000001,1.4462657740936797,0.3200799821177056,-0.0206941129586595,1.1527170169424088,1.6671351688191702,-0.115293896484375,0.11331111805319832,0.4,-0.745,0.1616542360750736,1.145,2.4744170626882713,0.4588758618355988,0.007272446709795028,1.2098147955293197,2.993586372750471,-0.11493203125,0.11708939422349073,0.43,-0.828,0.16407101525520892,1.258,2.620816354010757,0.4031405895944902,-0.022568190812905745,1.2155430925380664,3.1857152159285755,-0.11463134765625001,0.08181702106098217,0.403,-0.803,0.1408345511612163,1.206,2.8615137171749665,0.9519721743883691,-0.014193481069623563,1.1663628153013068,3.3375631951875016,-0.11427465820312499,0.08417885304041378,0.398,-0.515,0.14193229655945339,0.913,2.8041538793341765,0.8139368453649314,0.03321832721384077,1.167113124656998,3.272764796128753
1404,2003.11.18.14.02.30,False,0.029598483392559605,-0.11746884765624999,0.09803550260859062,0.476,-0.647,0.1530029082776084,1.123,3.1110519751451116,1.1587345181194095,-0.07213681826085305,1.1934676960130215,3.712940032953196,-0.11580576171875001,0.08761268896446363,0.417,-0.564,0.14521349012692916,0.9809999999999999,2.8716340309395902,0.8649231031682967,0.04012298414504504,1.1720549687867539,3.3657129344998813,-0.11717402343750001,0.09340549508844863,0.281,-0.669,0.1498477169704297,0.9500000000000001,1.8752371119237763,0.17433971428079076,-0.020858613955399313,1.1845020088118936,2.2212221260723264,-0.11713447265624999,0.07484646317573877,0.237,-0.557,0.13900531548964234,0.794,1.7049707715505273,0.5023940158478726,-0.024359563708790978,1.1475576398104603,1.9565522345463426,-0.11430830078125001,0.11529825314023964,0.623,-0.791,0.16235786031075766,1.4140000000000001,3.8372025771192098,0.8057337122616066,-0.013413504247494932,1.2165526415368317,4.668158931306313,-0.114124658203125,0.11650257733108535,0.491,-0.72,0.16308675033480072,1.2109999999999999,3.010667629295613,0.45075804849982815,-0.02458327552953716,1.2191020835433788,3.6703111797308865,-0.11451430664062498,0.07974681303883738,0.347,-0.662,0.13954598029049198,1.009,2.486635582606194,0.7740660623028646,0.00198494613548443,1.1597925597637464,2.8839814475504526,-0.114121875,0.08380713005960845,0.269,-0.513,0.1415889734490075,0.782,1.899865458780792,0.6029313682418982,0.0038259468243546035,1.168762636348555,2.2204917623121956
1405,2003.11.18.14.12.30,False,0.03491226518867463,-0.11935561523437502,0.0990444805807381,0.508,-0.75,0.15509858807057006,1.258,3.275336070557002,1.1913053164071465,-0.029587756830116923,1.1891164838561201,3.894756111667863,-0.11736093749999998,0.08815373145053103,0.549,-0.681,0.14678102745086388,1.23,3.740265411234992,1.0637051606900307,0.07516840638790868,1.1713829071987552,4.381282971107392,-0.118673486328125,0.09254374219200454,0.249,-0.598,0.15049166281283452,0.847,1.6545767077454625,0.216241850621679,-0.09221399120353617,1.1862822566287519,1.962794990629658,-0.11757929687499999,0.07780866243733318,0.247,-0.554,0.1409931877925535,0.801,1.7518576880708363,0.2958466252678087,-0.040560306546051424,1.1555310990543368,2.0243260396832827,-0.11486826171874998,0.11675582881806802,0.649,-0.891,0.16378840347619625,1.54,3.962429489669705,0.9046327036104986,-0.004736169404989264,1.218138845724004,4.826789284809009,-0.11426455078125,0.11810196300327903,0.427,-0.952,0.16433034178285139,1.379,2.5984245840871205,0.670616393483582,-0.03371139374985745,1.21836964011431,3.1658416253784005,-0.11500454101562499,0.07752304048185321,0.361,-0.491,0.13869342543814261,0.852,2.602863105151342,0.5413047123606045,-0.007922197588513862,1.1555288766030616,3.0076834798470866,-0.115259765625,0.08272740676712777,0.359,-0.522,0.1418754291706064,0.881,2.5303888213673664,0.8082604164027556,0.014433450576042074,1.1640286701341251,2.945445134658512
1406,2003.11.18.14.22.30,False,0.039428197660922315,-0.117596337890625,0.09949748885938443,0.471,-0.74,0.15404106262490327,1.2109999999999999,3.0576262716838403,0.9696827258784806,-0.03729799999537451,1.1941036570191241,3.651122712815424,-0.117324755859375,0.08922794913410638,0.657,-0.588,0.14739988210355062,1.245,4.457262723849722,1.4020060099096172,0.11449533416086632,1.1758052969303512,5.240873120512709,-0.11755429687499999,0.09407853985487001,0.278,-0.852,0.150564884269208,1.13,1.8463800596621172,0.4327720525182812,-0.10222573092803815,1.188883399815774,2.1951306026831494,-0.1173021484375,0.07817204405634227,0.239,-0.466,0.1409633374321139,0.7050000000000001,1.6954763157129369,0.1400855270330541,0.0012211980770636297,1.1557739474110718,1.9595873541535216,-0.114203662109375,0.11195679087799154,0.476,-0.662,0.15992748188754372,1.138,2.9763489950695847,0.5478414067144288,0.053270187334181276,1.2083281515082709,3.5964062794559313,-0.115019677734375,0.11480060904627705,0.469,-0.708,0.16250755706586578,1.177,2.8860196317510947,0.4350536969258134,0.014362252414846566,1.2108734760490438,3.4946046234442294,-0.11438251953125,0.08008342005115329,0.408,-0.728,0.1396306375456556,1.136,2.9219948227092676,1.0089197231566347,0.00042782266571829485,1.160867862161855,3.3920498830865156,-0.114625439453125,0.08349833215085706,0.471,-0.574,0.14181312647916933,1.045,3.3212722382873654,0.9859935601408436,0.06544682761015362,1.1641335755501394,3.8664045261328854
1407,2003.11.18.14.32.30,True,-0.007444350958228707,-0.11776508789062501,0.09861381700447201,0.408,-0.71,0.15360110946890365,1.1179999999999999,2.656230813766349,1.100773810460531,-0.05559223522166646,1.1914066195809698,3.1646509746561744,-0.11694101562499999,0.08909281960527744,0.43,-0.586,0.1470126921072633,1.016,2.9249175281156248,0.8213652974700696,-0.012022610931449636,1.1764029901243258,3.4408817259422726,-0.11833466796875,0.09292653142910502,0.337,-0.593,0.1504607386885986,0.9299999999999999,2.2397869566324062,0.20221711097799355,-0.059264502580442184,1.1852178085774783,2.65463538842028,-0.117516015625,0.07627735061049254,0.295,-0.527,0.14010084990652713,0.8220000000000001,2.10562605577924,0.6384467218117758,-0.05518478699584791,1.151408169982398,2.424435043552029,-0.11510561523437501,0.11709127102273313,1.179,-0.889,0.1641939962611396,2.068,7.180530511754396,1.9231937856307493,0.04227934270214576,1.220028670725143,8.760453095357047,-0.11406372070312501,0.11756623794655661,0.676,-0.669,0.1638058383744208,1.3450000000000002,4.126837032846328,0.6353742338721751,-0.013700473290691838,1.2177100038469284,5.0252907391429495,-0.11380048828125,0.08111132480412542,0.332,-0.513,0.13974833861098762,0.845,2.375699083795024,0.7748004352212687,-0.004640278732177995,1.1640020753038787,2.7653186638349307,-0.11392041015625001,0.08334640048646685,0.374,-0.557,0.1411541084213235,0.931,2.6495863576543375,0.884985175970546,-0.022465470860689334,1.168502776702956,3.096049016033365
1408,2003.11.18.14.42.30,True,-0.027923729983750145,-0.11801596679687501,0.09892487477160142,0.593,-0.725,0.15399317928914297,1.318,3.8508199047346277,1.4069618274389066,0.012706468042769238,1.1904826893652924,4.584334436449879,-0.11842153320312501,0.08969328267068297,0.596,-0.642,0.1485548534461997,1.238,4.011986052114049,1.1357341951758437,0.08547488365200802,1.1710654314673714,4.698298177160016,-0.11809189453125002,0.09269236781682123,0.303,-0.681,0.15012518311552112,0.984,2.018315606428549,0.37501550793464,-0.04637978381719626,1.1837164307005565,2.3891133456688314,-0.11813510742187501,0.07668663888758706,0.273,-0.637,0.14084297706826965,0.91,1.9383288090230513,0.5090038412205002,-0.03962049667174297,1.151265318108861,2.231530732919493,-0.116333740234375,0.1121105811967991,0.767,-0.664,0.1615621290191582,1.431,4.747399682440731,0.690788939537101,0.05816745143245986,1.2093879843520305,5.741448132860465,-0.11681953125,0.11879094339136938,0.396,-0.793,0.16660759620521884,1.189,2.376842407066645,0.5383239365202992,-0.045588442212664955,1.2191580861636577,2.897746640111993,-0.115800634765625,0.07991455305895603,0.33,-0.681,0.14069869509961483,1.0110000000000001,2.3454375306491624,0.8846531898081604,-0.0016339566466846353,1.157317696698236,2.7144163607204868,-0.11636860351562499,0.08345323599624609,0.276,-0.537,0.1431994919069962,0.8130000000000001,1.9273811402854262,0.8277928243704191,0.0037330177897100685,1.162144233594731,2.239894878121945
1409,2003.11.18.14.52.30,False,0.053055987860295695,-0.117870361328125,0.09928131265965479,0.52,-0.747,0.1541110026021727,1.267,3.3741912726526437,1.2854096517061855,-0.02882455889429207,1.191897456758599,4.021689996491746,-0.11750039062499999,0.0881165803814961,0.496,-0.549,0.1468702608942881,1.045,3.3771302439300688,0.874306914420357,0.03048126627197831,1.1731391389142263,3.961843666365312,-0.117543701171875,0.09293651512787547,0.281,-0.73,0.14984564568013606,1.0110000000000001,1.8752630330001652,0.36122575227476217,-0.0923521291824495,1.1867507052736752,2.225469726986597,-0.11780986328125001,0.07686673723621085,0.251,-0.549,0.14066861476423054,0.8,1.784335478249301,0.34138073929848867,-0.031789516037437196,1.1529817470627859,2.057306237057991,-0.11484599609375001,0.11571603727572449,0.464,-0.771,0.1630331380473384,1.235,2.8460471629103568,0.7754076770039875,-0.03147673722263028,1.2173731907437608,3.464701515719409,-0.1154287109375,0.11922973489652054,0.469,-0.872,0.16595034495953148,1.341,2.8261465808604975,0.5761762891005193,0.011229291093776595,1.2149146775710753,3.433526962054728,-0.11423652343749999,0.08129642372077947,0.281,-0.581,0.14021088330395395,0.862,2.0041240264554827,0.7415865668755699,-0.028411782418273395,1.1642532569947897,2.3333079252223077,-0.114401708984375,0.08534685724736,0.435,-0.554,0.1427299445125194,0.9890000000000001,3.0477136489172,1.040836214043182,0.05169406869505907,1.1685654700477432,3.56145293271785
1410,2003.11.18.15.02.30,False,0.0489323178588823,-0.117218115234375,0.09943472671514922,0.43,-0.693,0.1537119104559423,1.123,2.797440996761593,0.9620193225673668,0.009186876781267965,1.1917921048201394,3.333968093640648,-0.11621000976562498,0.08892977164352901,0.376,-0.61,0.1463327395161345,0.986,2.569486508919917,0.7812725257896047,0.0268751716823067,1.1756026618473634,3.0206951794671433,-0.11689873046874999,0.0915310350071605,0.288,-0.54,0.1484696721714152,0.8280000000000001,1.93979009846193,0.11119824430795378,-0.029377930694060226,1.1855650083285767,2.2997472642387087,-0.11763281249999999,0.07615114389363166,0.283,-0.547,0.14013020835269155,0.8300000000000001,2.019550269187652,0.3896957253149895,-0.037643671659617864,1.1523875073234708,2.327304500623603,-0.11416933593749998,0.11146987592799577,0.61,-0.977,0.1595624345133042,1.587,3.8229549571653005,0.856555228663459,0.01756199634020328,1.2088313629663812,4.621307851429214,-0.11413388671875,0.11744820144883145,0.493,-0.71,0.16377003425869383,1.2029999999999998,3.010318720586265,0.5544432029751931,-0.016485289177836697,1.218245550772443,3.6673073877612103,-0.11408720703125,0.08148298813783894,0.298,-0.679,0.14019760398830822,0.9770000000000001,2.1255712759887944,0.9154533473467579,-0.02561319731540891,1.1654850166996076,2.477321474092006,-0.11387685546875,0.08636158978905596,0.396,-0.5,0.14292047579805964,0.896,2.770771632187474,0.9040849861834146,0.06075007167042005,1.1706088119443474,3.2434896885240785
1411,2003.11.18.15.12.30,False,0.03275272679541846,-0.11781181640625,0.10042459730158267,0.527,-0.715,0.1548054386257957,1.242,3.404273161706506,1.2985660579187135,0.013262555566643061,1.1931764454384466,4.061898550386471,-0.11762202148437499,0.09069023919781749,0.459,-0.774,0.14852494545977157,1.233,3.0903899582600522,1.0981849327655393,0.0645130508998482,1.174922480692256,3.6309686360653384,-0.11867465820312499,0.09232715091073336,0.364,-0.642,0.1503594935310766,1.006,2.4208647651820385,0.24565300603501194,-0.07794979216275646,1.1854210858150973,2.869744138553602,-0.11902138671875,0.07527727088144377,0.234,-0.522,0.14082882520213147,0.756,1.6615916497502556,0.41472034930998936,-0.07625578455136212,1.1487942532450888,1.9088269384731202,-0.11620434570312502,0.1135583825214171,0.449,-0.742,0.1624775559921181,1.191,2.763458603610343,0.5407852576866876,-0.012471325332530548,1.2136242105952864,3.353800266319355,-0.115367333984375,0.1171922173105612,0.486,-0.664,0.16444949847545332,1.15,2.9553145768489113,0.4403444401761951,0.02633883040625241,1.2127740653555898,3.584128873769689,-0.11525449218749999,0.0800052792407023,0.5,-0.718,0.14030125685745387,1.218,3.5637599491214837,1.378278203201143,-0.04423046220145645,1.161810873781491,4.140415060436313,-0.11595400390624999,0.08472343814020332,0.488,-0.53,0.14360846768971355,1.018,3.398128312700844,1.1530234228335408,0.05142694776787628,1.167205636319573,3.966314519521546
