reading,filename,is_anomaly,anomaly_score,bearing1_ch1_mean,bearing1_ch1_std,bearing1_ch1_max,bearing1_ch1_min,bearing1_ch1_rms,bearing1_ch1_peak_to_peak,bearing1_ch1_crest_factor,bearing1_ch1_kurtosis,bearing1_ch1_skewness,bearing1_ch1_shape_factor,bearing1_ch1_impulse_factor,bearing2_ch1_mean,bearing2_ch1_std,bearing2_ch1_max,bearing2_ch1_min,bearing2_ch1_rms,bearing2_ch1_peak_to_peak,bearing2_ch1_crest_factor,bearing2_ch1_kurtosis,bearing2_ch1_skewness,bearing2_ch1_shape_factor,bearing2_ch1_impulse_factor,bearing3_ch1_mean,bearing3_ch1_std,bearing3_ch1_max,bearing3_ch1_min,bearing3_ch1_rms,bearing3_ch1_peak_to_peak,bearing3_ch1_crest_factor,bearing3_ch1_kurtosis,bearing3_ch1_skewness,bearing3_ch1_shape_factor,bearing3_ch1_impulse_factor,bearing4_ch1_mean,bearing4_ch1_std,bearing4_ch1_max,bearing4_ch1_min,bearing4_ch1_rms,bearing4_ch1_peak_to_peak,bearing4_ch1_crest_factor,bearing4_ch1_kurtosis,bearing4_ch1_skewness,bearing4_ch1_shape_factor,bearing4_ch1_impulse_factor
234,2004.02.14.01.22.39,False,0.037661130884084404,-0.0021444335937500004,0.07808635380561539,0.369,-0.415,0.07811579383257748,0.784,4.7237566424897794,0.42558587856816343,0.013796722577398047,1.270159374318151,5.999923781456028,-0.005123095703125,0.09508378415669648,0.488,-0.488,0.09522169983328707,0.976,5.124882257451653,0.32067714346058906,0.0794693565133698,1.2662550525365284,6.489408052152966,-0.00122568359375,0.10110296926915902,0.498,-0.62,0.10111039855184284,1.1179999999999999,4.925309435356028,0.9550294172657074,-0.03613888874750018,1.2869930703389865,6.338839112578435,-0.0035161621093750006,0.05733021325677649,0.308,-0.266,0.0574379382294218,0.5740000000000001,5.362309468173619,0.264684520706564,0.02738570923856226,1.2650072480329138,6.783360343435147
235,2004.02.14.01.32.39,False,0.12681381581647405,-0.0018599121093749997,0.07644353036305476,0.415,-0.322,0.07646615334526692,0.737,5.427237828038169,0.35054667928770566,0.0028537745472719356,1.2636738877569096,6.858258725938358,-0.0011755371093749999,0.09458939687500051,0.483,-0.488,0.09459670125681909,0.971,5.1058862897207264,0.18823073488825015,0.12622747302940676,1.2553322428525409,6.409583687825157,-0.00135859375,0.10007828588187204,0.82,-0.813,0.10008750712267366,1.633,8.192830689598008,2.347071495751223,-0.003307467468760088,1.3101313113969695,10.733684015416376,-0.00243330078125,0.05448080442884648,0.212,-0.229,0.054535117162304234,0.441,3.8874034022712003,0.028413764969279942,-0.014529800960886453,1.2570051000130449,4.886485902462961
236,2004.02.14.01.42.39,False,0.10522339855770135,-0.0020169921875,0.07782119996755746,0.347,-0.378,0.077847334070442,0.725,4.457442302211772,0.30035065706366915,0.013826116677970837,1.2671523938135156,5.648258683533276,-0.0012238769531250002,0.09449322130846469,0.422,-0.535,0.09450114680810427,0.9570000000000001,4.465554273716072,0.35002826472477677,0.10794380307944317,1.2637613228730575,5.643394776312859,-0.0011526367187500001,0.0986805795491549,0.588,-0.588,0.09868731099570248,1.176,5.9582128043351545,0.9724461211530344,0.021452061348403353,1.2898556728639066,7.685234585802064,-0.0027234375,0.055360403669351924,0.261,-0.239,0.0554273525098394,0.5,4.7088664383468,0.12013573902434427,0.027750577236626415,1.2583914917550498,5.925597461826518
237,2004.02.14.01.52.39,False,0.12576082414514228,-0.001845947265625,0.07807434200224268,0.361,-0.374,0.07809616123978583,0.735,4.622506334102498,0.2668683879683287,-0.04306358568159307,1.2623086065129296,5.835029529198115,-0.0015091308593750002,0.09426486078665479,0.413,-0.364,0.09427694020850552,0.7769999999999999,4.380710692207423,0.10890732118962809,0.08820758474559713,1.2566683407586468,5.505100436919964,-0.0023375976562500004,0.1040412881557305,0.811,-0.798,0.10406754539195326,1.609,7.793015554902369,2.735696460804184,-0.014318297435461994,1.3134060069310378,10.235393441915786,-0.0031475097656249998,0.055092391934569065,0.195,-0.254,0.05518222962872083,0.449,3.5337463040548815,0.08289056553444274,0.009820778406212358,1.2582761657971502,4.446428750366027
238,2004.02.14.02.02.39,False,0.11297365601500253,-0.0019934570312500005,0.07850798225341203,0.327,-0.332,0.07853328688166249,0.659,4.163839474753405,0.3653585893301865,-0.018485021555004026,1.2744687463541178,5.30668327540876,-0.0007711425781250001,0.0949175125914395,0.479,-0.41,0.09492064505375991,0.889,5.046320531520938,0.18578487285310263,0.16933034851371506,1.2556362655582407,6.336343067008826,-0.002212939453125,0.09944704698901911,0.627,-0.576,0.09947166559306915,1.2029999999999998,6.30330251596478,1.0566328951245882,0.04432762822587828,1.2843250583607457,8.095489371681902,-0.00259638671875,0.055502517772905574,0.212,-0.259,0.055563213578094996,0.471,3.815474058245939,0.13419575205529233,-0.027025857821151605,1.2612970315468575,4.812446103609645
239,2004.02.14.02.12.39,False,0.140963569150591,-0.00148935546875,0.07738626662201734,0.522,-0.356,0.07740059716440338,0.878,6.7441340134784955,0.5063321280777129,-0.0021355182041216734,1.2712576607809776,8.573532029968097,-0.0012817871093749999,0.09459126524822133,0.444,-0.444,0.09459994946855481,0.888,4.693448595842923,0.21399540727472122,0.13994332475111326,1.259162735257666,5.9098155717328265,-0.0002852539062500001,0.10125980747896829,0.627,-0.679,0.101260209265381,1.306,6.191968242498584,1.5505272809658184,0.010711492705930612,1.2994589177499638,8.046208351139356,-0.002800048828125,0.056272934647357255,0.225,-0.251,0.0563425544971616,0.476,3.993429158618198,0.11065087849173638,-0.04473462487169854,1.2592534767403,5.028739552106058
240,2004.02.14.02.22.39,False,0.14376712949503317,-0.002094580078125,0.07705413826998973,0.378,-0.452,0.0770826017349854,0.8300000000000001,4.903830326064844,0.44447058511821647,-0.014553599588714976,1.2689605840375522,6.222767394584305,-0.0018981445312499998,0.09379099351913933,0.435,-0.435,0.0938101989016586,0.87,4.637022467631811,0.1590807677564574,0.13883347405437071,1.2563498948521195,5.825722689636141,-0.0014543457031249997,0.10069805755123296,0.825,-0.671,0.1007085592986794,1.496,8.191955140111096,2.1082780912099626,0.11072741571820124,1.2992827333590065,10.643665865997908,-0.0026992675781249997,0.05507373466057626,0.222,-0.215,0.055139843080316026,0.437,4.026126800481414,0.07042594155781634,-0.02309851371774259,1.255076633229719,5.053097669704154
241,2004.02.14.02.32.39,False,0.11710431487146844,-0.0021640625,0.0778242708058665,0.334,-0.415,0.0778543530765541,0.749,4.290061978571425,0.39565238708172235,0.00459849518835831,1.2690539511720085,5.444320104678872,-0.0014280761718750003,0.09412472662855625,0.505,-0.378,0.09413555951102179,0.883,5.3646040096131,0.16522875628526368,0.12062600267745625,1.2585288251808915,6.751508781779074,-0.0025632812500000005,0.09939614652843513,0.574,-0.698,0.09942919267231706,1.2719999999999998,5.772952435525631,1.096053395572591,-0.032242505936444024,1.2885818807958715,7.438921907114724,-0.002808154296875,0.054858320375006174,0.198,-0.244,0.054930146958859255,0.442,3.6045780133866208,0.07650965240475394,-0.04512639164520945,1.257965272189084,4.534433961736688
242,2004.02.14.02.42.39,False,0.11560133391206134,-0.0021553710937499996,0.0761645793330435,0.349,-0.393,0.07619507050676735,0.742,4.580348803128978,0.371201721911139,-0.010028938759595863,1.265536662610555,5.796599337904097,-0.0007402343750000001,0.09279909258349496,0.378,-0.564,0.09280204486567092,0.942,4.073186108637448,0.20158890464396118,0.09755517729134691,1.2582994881285854,5.125287995550965,-0.0008204589843750001,0.1004740654765352,0.674,-0.886,0.10047741530477446,1.56,6.707975100231038,1.3980374582212152,-0.0025342518602792133,1.2905123696518568,8.656724842164808,-0.0029663574218750004,0.05500173018419568,0.244,-0.242,0.055081663006933394,0.486,4.42978636954528,0.07078989783660727,0.006732572077383399,1.2527443204043127,5.549389715052288
243,2004.02.14.02.52.39,False,0.12231701160403752,-0.00214140625,0.0768690770353883,0.447,-0.349,0.07689889872423401,0.796,5.8128270679529495,0.30749474025222057,-0.03422241407165612,1.2631573658651774,7.342515327385249,-0.0006362304687500001,0.09459382430956782,0.442,-0.393,0.09459596390289995,0.835,4.672503791532801,0.19424616762287972,0.1496743663669621,1.2602703178648549,5.8886178385797825,-0.00141083984375,0.10390010442200738,1.074,-0.781,0.10390968274404822,1.855,10.335899135073792,1.9301784851118002,0.04043210919478767,1.2982529695323923,13.418611744896836,-0.00319814453125,0.05664459164105816,0.261,-0.239,0.056734803168998475,0.5,4.6003508502981445,0.12810540184832098,-0.02203348617393501,1.256576634137601,5.780693387319694
244,2004.02.14.03.02.39,False,0.13569153325070232,-0.002520458984375,0.07562072541757292,0.381,-0.374,0.07566271754418999,0.755,5.0355050990268895,0.48816477088484156,0.01744665504223731,1.271958589447884,6.4049539629158705,-0.0012339843749999998,0.09304244840091674,0.454,-0.479,0.09305063095903755,0.933,4.879064175286016,0.1449878314009685,0.11776153496222125,1.2571323828089924,6.133629572555301,-0.00232509765625,0.09841336298815777,0.586,-0.671,0.09844082534065833,1.2570000000000001,5.952814779560452,1.3164284111530522,-0.03706239925564374,1.294266198309218,7.704526953980632,-0.002372119140625,0.055052543740203824,0.266,-0.249,0.05510362530255496,0.515,4.8272685969296205,0.13002048156126778,0.004516426975631121,1.2560474920129032,6.063278614446096
245,2004.02.14.03.12.39,False,0.14995899275930158,-0.0015254882812500003,0.0770758804201095,0.383,-0.396,0.07709097519834116,0.779,4.968156117037179,0.47452227231467026,0.011662416730180777,1.2716139563479305,6.317576655739818,-0.0006649414062499996,0.09590060590163785,0.437,-0.369,0.09590291111001271,0.806,4.556691709792896,0.22014454065800804,0.10991590618372844,1.2624741407561253,5.752705451011346,-0.0015823730468749997,0.0989568026013745,0.664,-0.627,0.09896945329518031,1.291,6.709140829742625,1.203333710407164,-0.018973503092073685,1.2853118698649322,8.623338345063656,-0.0028829589843750005,0.055239868650369145,0.225,-0.254,0.05531504805218581,0.479,4.0676092297294675,0.0616748779853693,0.01256688560043555,1.257275987677271,5.1141074117933
246,2004.02.14.03.22.39,False,0.09874663003844708,-0.0016271484375,0.07810519464754627,0.386,-0.437,0.07812214182271728,0.823,4.9409807641468735,0.46552930585791463,0.04079065620665985,1.27507524377083,6.3001222523115565,-0.0013070312500000003,0.09458137911227703,0.483,-0.422,0.09459040969077548,0.905,5.1062259015366385,0.1654934903483265,0.12485948780681916,1.2549649532254852,6.408134549680688,-0.0011042968750000002,0.10238438249270182,0.669,-0.508,0.10239033767890406,1.177,6.533819647103646,0.9079075762743072,0.0430418382451149,1.2849518948485323,8.395643936144399,-0.0032481445312500003,0.05607726556595026,0.325,-0.303,0.056171257385338985,0.628,5.7858772462662875,0.2531139197677641,0.016600313953497512,1.264551017073102,7.316536956426153
247,2004.02.14.03.32.39,False,0.146734074968771,-0.0017623046875000002,0.07614653613777954,0.405,-0.369,0.07616692644182087,0.774,5.317268516924522,0.5528697268991065,-0.01822131764890121,1.2755003422230238,6.782177813028938,-0.001254638671875,0.0951971651208029,0.532,-0.459,0.09520543243552006,0.9910000000000001,5.587916428616703,0.2725350886008999,0.09799344392444338,1.2600692759439662,7.0411618082424425,-0.0011715820312499996,0.10421607826896387,0.83,-0.791,0.10422266343851874,1.621,7.963718951489082,1.5816793930389599,0.0011680368316550269,1.298598356870476,10.341672344981992,-0.002949365234375,0.05607344187212102,0.225,-0.264,0.05615095403171593,0.489,4.007055692640814,0.06465080329638351,-0.03732590624368657,1.259137500746788,5.045434090184944
248,2004.02.14.03.42.39,False,0.12721225604402997,-0.00176015625,0.07729347099574023,0.352,-0.403,0.07731350987113281,0.755,4.552891216382729,0.4825257504421647,0.0018541488833849265,1.27196743820094,5.791129376909902,-0.00039458007812500013,0.09502076931641747,0.444,-0.381,0.09502158857292313,0.825,4.672622365803301,0.19389236686418565,0.1392116411729506,1.262231827902675,5.897932669886822,-0.0003199218750000002,0.099434144121531,0.728,-0.552,0.09943465878247634,1.28,7.321390840115172,1.2979963491462687,0.09595598994243619,1.2916573503073174,9.456728293107428,-0.0025194335937500003,0.05611550251343593,0.215,-0.261,0.056172031901728016,0.476,3.827527556349372,0.06516660515384576,-0.04122074539881516,1.2541243103070217,4.800195356787776
249,2004.02.14.03.52.39,False,0.15682804147089102,-0.0016072753906249998,0.07585974810540545,0.386,-0.381,0.07587677323658983,0.767,5.087195771971236,0.27987204517447983,-0.01367544546435708,1.2632507394657937,6.426403820749924,-0.002260888671875,0.09409308863927793,0.461,-0.417,0.09412024727584191,0.878,4.897989681741159,0.19517857309157138,0.1552811934860317,1.2572341930919604,6.157920105296593,-0.002067578125,0.10430695444550675,0.618,-0.715,0.10432744425605374,1.333,5.923657043521794,1.1842489534877902,-0.008922302555366506,1.2887684759011682,7.634222459740801,-0.0026615234374999996,0.056230806482560236,0.239,-0.237,0.05629375902076091,0.476,4.245586085517184,0.09041130676022346,-0.008476598258393876,1.2570147134611722,5.336764176761123
250,2004.02.14.04.02.39,False,0.143880406074748,-0.001872021484375,0.07618124575959567,0.405,-0.305,0.0762042431228201,0.71,5.314664687991879,0.3237082059057306,0.0039008739432067627,1.2672851253513848,6.735195505322367,-0.0019028320312499997,0.09548631963833012,0.491,-0.342,0.09550527738199864,0.833,5.141077157821504,0.1777963755129175,0.15760331957527737,1.2560173437631768,6.457282075848508,-0.0012724609375000002,0.10103746928061533,0.818,-0.781,0.10104548161827301,1.599,8.09536445271466,1.5578509974765913,0.016285477578592025,1.2973845961931503,10.502801141521592,-0.002510498046875,0.05588244136642798,0.244,-0.22,0.055938804541352374,0.46399999999999997,4.361909447307275,0.0501488833924304,0.0037671703154632612,1.2578564423639338,5.486655899303561
251,2004.02.14.04.12.39,False,0.06271863063682781,-0.002181689453125,0.07573095783938526,0.312,-0.347,0.07576237683798354,0.659,4.118139015981591,0.35182436286050134,-0.015463087013837033,1.2662418240072195,5.214559859111826,-0.0015385742187499997,0.09418618724366326,0.437,-0.396,0.09419875306035108,0.833,4.639127226238585,0.23172412174017776,0.1270889844003538,1.2647294393101185,5.867240775729032,-0.001271728515625,0.09833195801136155,0.542,-0.576,0.09834018130838292,1.1179999999999999,5.511480584933574,1.024008631116879,0.036643843308261835,1.2862766208183747,7.089288622494437,-0.0029249999999999996,0.055208841251594386,0.249,-0.298,0.05528627114703749,0.5469999999999999,4.503830604487107,0.12044476160249884,-0.03420235315624921,1.2572623727110008,5.6624967520858815
252,2004.02.14.04.22.39,False,0.11798085811481174,-0.00195458984375,0.07606733812948373,0.386,-0.374,0.07609244608739095,0.76,5.072776863510016,0.40188111728737264,-0.009484184428140544,1.2694326521771229,6.439548587748265,-0.0012717773437500002,0.09576196616830282,0.559,-0.41,0.0957704107855409,0.9690000000000001,5.836875872358648,0.39226568770263315,0.13910833440759895,1.2650738018866525,7.384078750985226,-0.0017862792968750003,0.09926814408904265,0.962,-0.728,0.09928421437776187,1.69,9.689355010049544,1.9612040051113713,0.04680881458814509,1.2921150408994635,12.519761345099587,-0.0029189453125000003,0.055756163585686955,0.239,-0.229,0.055832517581882776,0.46799999999999997,4.2806595573894315,0.09683601507085005,0.0005228460863465647,1.2594947702265529,5.3914683256523
253,2004.02.14.04.32.39,False,0.1474338020957065,-0.00221328125,0.07858706183877948,0.376,-0.378,0.0786182224572888,0.754,4.782606223439748,0.4397530049606644,-0.011792016241481277,1.272787146389207,6.08723972743514,-0.0021442871093749994,0.09447606670092136,0.43,-0.503,0.09450039759961,0.933,4.550245405547104,0.13595294660535817,0.11385777999698335,1.2565669219187428,5.717687863223226,-0.002215087890625,0.10030316826188085,0.554,-0.645,0.10032762420058781,1.199,5.521908890141487,0.8159954611841926,0.016762650201532427,1.2815048324409588,7.076352927015007,-0.003026220703125,0.05521933136697105,0.254,-0.234,0.055302193160483015,0.488,4.592946237464943,0.11498175016174095,0.010415002979438294,1.2595111099916618,5.784866813681498
254,2004.02.14.04.42.39,False,0.12575494924868003,-0.0022400390625,0.0765144536641916,0.381,-0.383,0.0765472363611597,0.764,4.977318817917776,0.30756512844638406,0.006006435189638743,1.26278128316795,6.285265043626193,-0.002016455078125,0.09407280608371783,0.444,-0.386,0.09409441500719835,0.8300000000000001,4.718664757797085,0.21565379832025977,0.14288501454916788,1.2585883820878023,5.938856643130565,-0.002702294921875,0.1002674421518313,0.574,-0.53,0.10030385014303103,1.104,5.722611835751956,1.0335536854350238,0.05833283957957072,1.289724479020566,7.3805925685021165,-0.002549658203125,0.05540395401052494,0.281,-0.229,0.05546258988681582,0.51,5.066478153534575,0.19491872924651776,0.004008751664410266,1.2650690139295424,6.409444521787554
255,2004.02.14.04.52.39,False,0.13144144673029845,-0.002071728515625,0.07652201468840958,0.386,-0.396,0.07655005415423052,0.782,5.042452343956543,0.42756084971696895,0.016289366068361223,1.26879330042565,6.397829751727677,-0.001844873046875,0.09392651355874064,0.396,-0.347,0.09394463000011961,0.743,4.215248918426693,0.07793202078850214,0.12680872687248415,1.2537974388215065,5.285068297918512,-0.0015638183593750005,0.10168630401047506,0.872,-0.906,0.10169832816311129,1.778,8.57437890819033,2.253659512358289,-0.0114982134506085,1.2974141569260205,11.124520582334009,-0.0027701171875,0.05571903292821059,0.256,-0.298,0.055787849749631864,0.554,4.5888128176456435,0.13497589095153595,-0.00046565542354363385,1.258575856876471,5.7753690240141
256,2004.02.14.05.02.39,False,0.1392505027574369,-0.0017284179687500005,0.07693216036150163,0.366,-0.415,0.07695157390568759,0.7809999999999999,4.756238000389339,0.4721707407507001,-0.008608442494671551,1.2708539839885957,6.044484011592744,-0.002339892578125,0.09540457259000855,0.515,-0.439,0.09543326237931601,0.954,5.396441315744226,0.22597635745502131,0.10754394203737258,1.2628235127640235,6.814752978773031,-0.0015875488281250003,0.10072585178599977,0.586,-0.522,0.10073836175607023,1.108,5.817049133863735,1.017738406406382,0.036223081136411844,1.289416377412556,7.500598421417424,-0.00296748046875,0.0559513645274187,0.225,-0.242,0.056030002077570015,0.46699999999999997,4.0157057229536,0.10142794558005797,-0.03900616669346466,1.2601049846026329,5.06021079819115
257,2004.02.14.05.12.39,False,0.17771096741108117,-0.0019992675781249996,0.07663639959969533,0.391,-0.371,0.07666247331291318,0.762,5.100278964442688,0.4292422492209682,0.04309660012963599,1.2678574369287943,6.466426615480151,-0.0015864746093749997,0.09489546645331344,0.43,-0.427,0.09490872697006385,0.857,4.530668714328354,0.13024633338015956,0.1289727574527933,1.256692932222222,5.693659351536784,-0.002139013671875,0.10023130261953302,0.698,-0.759,0.10025412412612698,1.4569999999999999,6.96230709792911,1.671673802267418,0.03400629286123244,1.2980957018553274,9.037740918818615,-0.002779150390625,0.05527946846391672,0.225,-0.237,0.0553492846434972,0.46199999999999997,4.065093188633188,0.06221244849644414,-0.04106581302780468,1.2578196409238989,5.113154054848785
258,2004.02.14.05.22.39,False,0.1455536910616223,-0.0013808105468750003,0.07716882335360903,0.405,-0.366,0.07718117604407745,0.771,5.2473934806164175,0.35732634289883913,-0.013051133842295125,1.2693589367787748,6.66082580941513,-0.001469775390625,0.09514166485384037,0.571,-0.356,0.09515301692988706,0.9269999999999999,6.000860702301619,0.23376761000447877,0.15308806643532488,1.2618366191912698,7.572105780830023,-0.0017408203125,0.10023728495245464,0.62,-0.652,0.10025240022064309,1.272,6.184390584519242,1.2835556566058957,0.06920731835271506,1.292730677389699,7.994751429568037,-0.00301337890625,0.056188041542761726,0.244,-0.278,0.056268787661044824,0.522,4.336329431332719,0.11355166673106698,-0.04824391821460483,1.2563721842436786,5.448043679243636
259,2004.02.14.05.32.39,False,0.11120071316274877,-0.0017159179687499999,0.07546582072819967,0.332,-0.425,0.0754853262075236,0.757,4.3982058060830065,0.38032259689892367,0.012460128095724107,1.2686130551877173,5.579621304999319,-0.0009342773437499999,0.09340774493233929,0.459,-0.388,0.09341241720189024,0.847,4.913693636767511,0.19530360660982682,0.11724736010393237,1.2596917511326915,6.189739341829229,-0.001282958984375,0.09895474404878239,0.576,-0.603,0.09896306055046815,1.1789999999999998,5.820353541979005,1.260620264950961,0.013462728363332527,1.2926785039365842,7.5238459090274175,-0.0030463867187499995,0.054780722300571426,0.256,-0.239,0.054865362550633894,0.495,4.6659675266657334,0.06501855800028755,-0.03416734387975176,1.258740752523863,5.873243475767133
260,2004.02.14.05.42.39,False,0.13903642535517746,-0.002054443359375,0.0784624556589328,0.376,-0.332,0.07848934759282226,0.708,4.790458979867793,0.41622160589178225,0.015718867567383735,1.2715158954737704,6.091144739516962,-0.0015310058593750002,0.09569968139500483,0.5,-0.535,0.09571192714623855,1.0350000000000001,5.224009325776593,0.2673802913817096,0.14276246542915844,1.2562190054576194,6.562499799728401,-0.001365087890625,0.1021514618309082,0.74,-0.728,0.10216058251175268,1.468,7.2434982437073465,1.6007736968319346,-0.013656264455634882,1.2947412216774652,9.378455765276223,-0.0029349121093750004,0.05499751336612519,0.273,-0.217,0.05507576768005032,0.49,4.956807893916779,0.1262438634651688,-0.050324036885398125,1.2576829790605002,6.234092918651858
261,2004.02.14.05.52.39,False,0.1420378148862979,-0.0016285156250000002,0.07743160658657343,0.425,-0.386,0.07744872989093333,0.8109999999999999,5.487501223047859,0.4381933427723923,0.015314352396913759,1.2666643147213958,6.950821976224738,-0.0017398925781249997,0.09470947801032618,0.457,-0.491,0.09472545830542006,0.948,4.824468608285963,0.14310169473268353,0.10225124869595115,1.2550825848112555,6.055106531228308,-0.0010295410156250001,0.1002940825011639,0.642,-0.833,0.10029936659547319,1.475,6.400838029110499,1.3937204194478428,0.0368493369491694,1.2900523636630947,8.257416228878624,-0.0028594726562499997,0.05569756483571036,0.203,-0.234,0.05577091816081209,0.43700000000000006,3.639889869029262,0.03780811035202447,-0.035469916554515396,1.2556930061448792,4.570584251677645
262,2004.02.14.06.02.39,False,0.15166333017654632,-0.0018689941406250005,0.07741707682889115,0.439,-0.371,0.0774396340631083,0.81,5.668931746787999,0.4181568338101229,0.0024534857235017507,1.2681166163159474,7.188866544862851,-0.0007980957031249998,0.09494022331042322,0.442,-0.498,0.09494357776587299,0.94,4.655396503910502,0.1985391128189078,0.10012967198095582,1.2590282398451431,5.861275666099672,-0.001588720703125,0.09943991020670769,0.786,-0.635,0.09945260064669312,1.421,7.903262407307749,1.4868721479061593,-0.008418283728048362,1.289558472835287,10.191719000384314,-0.0029753417968750003,0.05515465762025355,0.242,-0.227,0.05523485236710265,0.469,4.381291695895486,0.07767412815284214,-0.05769650387086474,1.25704361330048,5.507474744331851
263,2004.02.14.06.12.39,False,0.13706888729479683,-0.0018088378906250002,0.07722561830806902,0.361,-0.422,0.0772467994002219,0.7829999999999999,4.6733327827555655,0.3107750326515637,-0.002774610928886724,1.2637745387037758,5.906038981736148,-0.0014873046875,0.09367910097734068,0.471,-0.591,0.09369090689686085,1.0619999999999998,5.027168757353346,0.22031270759896016,0.10005310117490823,1.25766200857828,6.3224791568349845,-0.001659423828125,0.10089563021917389,0.693,-0.725,0.10090927551402608,1.418,6.867555003936928,1.6646595042645522,-0.029577909921645277,1.297701425426448,8.912035917803488,-0.003156542968750001,0.05566510410132577,0.254,-0.22,0.055754529664638015,0.474,4.555683664229671,0.08613530192640484,-0.025611282197812276,1.2593501351403844,5.737200838204478
264,2004.02.14.06.22.39,False,0.11513850805305814,-0.002231689453125,0.07561313234411028,0.361,-0.371,0.07564605885770338,0.732,4.772224825077423,0.30545519863093196,-0.007118658398940649,1.2663543230722165,6.043327537909347,-0.0016798339843750003,0.09313350204253469,0.459,-0.393,0.09314865025818611,0.8520000000000001,4.927607632829463,0.18295746781976163,0.17700229122478606,1.2590554843563213,6.204131414870005,-0.002585400390625,0.10085529078550877,0.603,-0.688,0.10088842339242583,1.291,5.976899823823295,1.2017392825257591,0.03922219569441252,1.2821730292959952,7.663419752910215,-0.00270283203125,0.05439290717873608,0.21,-0.232,0.05446001884266797,0.442,3.856039796950467,0.08374943272837632,-0.002358448521201283,1.2600674985062765,4.858870421084026
265,2004.02.14.06.32.39,False,0.1448664916693292,-0.00221806640625,0.0761174251271019,0.361,-0.376,0.07614973556462622,0.737,4.7406599290634315,0.46685593190869934,0.02499848784159926,1.2714344518390162,6.027438358263954,-0.0006296874999999998,0.09453159544100107,0.464,-0.356,0.09453369263373113,0.8200000000000001,4.908302924310369,0.1587111442617597,0.14499669869018808,1.2582260414468274,6.175754558676922,-0.00128505859375,0.10164326015702237,0.942,-0.688,0.10165138322195867,1.63,9.266966864023052,2.1876419406984713,0.15615280796875808,1.3043839908984196,12.087683221617803,-0.00358291015625,0.05487587699441341,0.232,-0.254,0.054992718800708065,0.486,4.218740317982112,0.21453790557180685,-0.017811325012016842,1.263553677893074,5.330604844862094
266,2004.02.14.06.42.39,False,0.13871639352402393,-0.002585107421875,0.07854463601399202,0.457,-0.415,0.07858716579030653,0.872,5.815198899263135,0.36152174294308015,0.022073842785162782,1.2688950049515,7.378876836074452,-0.001841259765625,0.09373201778986659,0.444,-0.391,0.09375010078119582,0.835,4.73599490880821,0.22150886559773264,0.10810280074683444,1.2601125988146358,5.967886852511198,-0.0021209960937500004,0.10131027868373746,0.691,-0.725,0.10133247846276262,1.416,6.8191364751226,1.4997542413083664,0.03306414865971673,1.2929071086385175,8.816510023462214,-0.002910107421875,0.05558060267695712,0.244,-0.244,0.055656734715042566,0.488,4.384015721534112,0.22274349340330613,-0.0460411207332596,1.2631945597509535,5.5378648093045415
267,2004.02.14.06.52.39,False,0.15256261931095122,-0.0021837402343749994,0.07787101639637431,0.347,-0.356,0.07790162973915003,0.703,4.454335566045451,0.3905431033629876,-0.007769181062772956,1.2665956215721068,5.641841924966079,-0.0019073242187499998,0.09486638478397298,0.454,-0.388,0.09488555658084244,0.8420000000000001,4.78471135502264,0.1868184866042406,0.12666078913136924,1.263004500704962,6.043111975967731,-0.002255859375,0.09886685315699961,0.549,-0.779,0.09889258594398015,1.328,5.551477845983247,1.1872757661457394,-0.02370637948167541,1.2917999679382646,7.171398903451144,-0.00278408203125,0.05497560059408875,0.249,-0.244,0.05504605138824673,0.493,4.523485222287275,0.1283179513181003,-0.013827906537954935,1.2565294368976099,5.683892339175289
268,2004.02.14.07.02.39,False,0.16371093050992946,-0.0021998046875,0.07767480236110584,0.398,-0.386,0.0777059461206155,0.784,5.121873162476173,0.4178408690106288,-0.0024398842163091536,1.268676599141421,6.498000625003987,-0.0016977539062500002,0.0950622814697623,0.505,-0.461,0.0950774406815965,0.966,5.311459757222403,0.21394515451126583,0.09590824511609343,1.2599410564111715,6.692126217600219,-0.0022229003906249997,0.10139960385089768,0.957,-0.691,0.10142396633570205,1.648,9.435639667575574,1.8653791980310634,0.023724998111024694,1.2931197542674762,12.201412048291777,-0.003132373046875,0.05623052793899712,0.251,-0.261,0.0563177062139708,0.512,4.45685765408063,0.08837562202596017,-0.02831103234736871,1.2593193037764971,5.612606877967771
269,2004.02.14.07.12.39,False,0.17910678696110882,-0.00161572265625,0.077842216883646,0.435,-0.344,0.07785898335492507,0.7789999999999999,5.587023889292584,0.2996620795127174,0.037770690019256384,1.2634538025264017,7.058946577732561,-0.0012923828125000001,0.09424533601164146,0.442,-0.405,0.09425419679399559,0.847,4.689446359253866,0.14857670118711086,0.1245138337782359,1.2581691908411816,5.900116931315561,-0.0012679199218750003,0.10268039549644366,0.72,-0.776,0.10268822347394259,1.496,7.01151481292012,1.4551374028805455,0.008305322601852223,1.290381549525826,9.047529348819145,-0.00294052734375,0.055311251558255836,0.237,-0.249,0.05538936044043116,0.486,4.2788000821003,0.14331436788499863,0.007498041163678375,1.260300841278939,5.392575343135402
