reading,bearing1_score,bearing1_anomaly,bearing2_score,bearing2_anomaly,bearing3_score,bearing3_anomaly,bearing4_score,bearing4_anomaly,machine_score,machine_anomaly
243,0.11325381586884875,False,0.20100491792325853,False,0.13240737900229654,False,0.21808531881119086,False,0.11325381586884875,False
244,0.20540133422225682,False,0.1810685344546682,False,0.15940645423417332,False,0.22480929801006594,False,0.15940645423417332,False
245,0.226520958924177,False,0.1968244253562787,False,0.18955448532230562,False,0.2663475510666946,False,0.18955448532230562,False
246,0.17868488164808988,False,0.2289205782341272,False,0.17263652707228078,False,0.1099563037809087,False,0.1099563037809087,False
247,0.19198895797278642,False,0.21669868260892017,False,0.22758751861614268,False,0.24154750849298479,False,0.19198895797278642,False
248,0.22148636709517106,False,0.21522636126223954,False,0.14146629344985268,False,0.17157868959479278,False,0.14146629344985268,False
249,0.14717465244643307,False,0.2000052538734396,False,0.23797794943364103,False,0.2608512709695206,False,0.14717465244643307,False
250,0.17229201842511505,False,0.18093827172426152,False,0.2087372955413585,False,0.22520723958237854,False,0.17229201842511505,False
251,0.10883841956914397,False,0.19986282635556113,False,0.09305551099952669,False,0.24440080330791109,False,0.09305551099952669,False
252,0.22432563285303941,False,0.12343277225270266,False,0.1156059782329234,False,0.28972379664210557,False,0.1156059782329234,False
253,0.2186074591578157,False,0.21224736004105044,False,0.1325909731386128,False,0.29202329778267494,False,0.1325909731386128,False
254,0.1800801716615672,False,0.20826651921706402,False,0.1331683261991488,False,0.190505912000193,False,0.1331683261991488,False
255,0.2360365456212335,False,0.08845906040697249,False,0.15855861242986402,False,0.24414868386973937,False,0.08845906040697249,False
256,0.22539907121032476,False,0.20165525308669086,False,0.17334828703227723,False,0.26434050394886177,False,0.17334828703227723,False
257,0.23284783451158564,False,0.24588881423953268,False,0.20500241690493448,False,0.27109828293359756,False,0.20500241690493448,False
258,0.21021991361651787,False,0.15945772958242466,False,0.20575984208186665,False,0.21355047679727568,False,0.15945772958242466,False
259,0.14926847206160815,False,0.19778291566606337,False,0.15191456787714125,False,0.26030085430905886,False,0.14926847206160815,False
260,0.19587534206395413,False,0.17627019411960976,False,0.2477405300517534,False,0.21318117803746245,False,0.17627019411960976,False
261,0.21443993830734537,False,0.22785988848796518,False,0.18331661800602733,False,0.19547484040335006,False,0.18331661800602733,False
262,0.20672317200708995,False,0.2334509504227094,False,0.18058548735379037,False,0.24887770479770133,False,0.18058548735379037,False
263,0.17457671613802872,False,0.1457468946791387,False,0.22542661195023267,False,0.283378311798392,False,0.1457468946791387,False
264,0.18282361462954794,False,0.1625667517344352,False,0.173237279643692,False,0.22754618878264427,False,0.1625667517344352,False
265,0.21562770339688642,False,0.19206855438972398,False,0.14049089455840208,False,0.23418122833185384,False,0.14049089455840208,False
266,0.13440410185172902,False,0.20789753193361432,False,0.24032198908224406,False,0.25173529603674644,False,0.13440410185172902,False
267,0.20276837523088387,False,0.23651247925432173,False,0.1364819827980347,False,0.2727152975563597,False,0.1364819827980347,False
268,0.23359484859801505,False,0.23508477897705943,False,0.16504072336788445,False,0.2604166943984149,False,0.16504072336788445,False
269,0.14326200871227152,False,0.236418988803964,False,0.24000317900444224,False,0.29352166036471067,False,0.14326200871227152,False
270,0.13773546010093474,False,0.2388578907127446,False,0.18182475450537466,False,0.2543186229923541,False,0.13773546010093474,False
271,0.18104363891551,False,0.1798654963906699,False,0.21255299004281009,False,0.2460094910122681,False,0.1798654963906699,False
272,0.18560100577868954,False,0.1832900712343561,False,0.23000930678091835,False,0.2220721527538972,False,0.1832900712343561,False
273,0.18796108482603296,False,0.22876958493024746,False,0.14962988405134892,False,0.23892386417249184,False,0.14962988405134892,False
274,0.19577193597974774,False,0.23551439181204464,False,0.2324756411898034,False,0.2554000417345469,False,0.19577193597974774,False
275,0.17106829089222203,False,0.19178781280959317,False,0.23914408590123482,False,0.29065647754393986,False,0.17106829089222203,False
276,0.1880161618585665,False,0.13553616087119863,False,0.1972186744195349,False,0.23848922536240275,False,0.13553616087119863,False
277,0.13329178183591917,False,0.17285936914310607,False,0.2276395103443109,False,0.23304544405553257,False,0.13329178183591917,False
278,0.19706660523763475,False,0.21779806297296783,False,0.11913916486840936,False,0.24412127697221658,False,0.11913916486840936,False
279,0.13533640835100902,False,0.19078481243432038,False,0.1651370423347917,False,0.2660442206490346,False,0.13533640835100902,False
280,0.21429303222040497,False,0.20000554790477637,False,0.10447585413545535,False,0.26692338926147413,False,0.10447585413545535,False
281,0.18632474171866564,False,0.19205454148912315,False,0.19743384502321842,False,0.2870489122467173,False,0.18632474171866564,False
282,0.20938583031214714,False,0.09710936519706337,False,0.21935805565791477,False,0.24711024087602385,False,0.09710936519706337,False
283,0.19261359416579193,False,0.03922312252023985,False,0.1982727339567107,False,0.2269792077903846,False,0.03922312252023985,False
284,0.16838001022283233,False,0.15296755322644012,False,0.1939454426094035,False,0.2506603122766491,False,0.15296755322644012,False
285,0.13861605573821634,False,0.23205111097311615,False,0.19337131030117366,False,0.30113294471092417,False,0.13861605573821634,False
286,0.16160824247422217,False,0.1315780047707364,False,0.08919578276998996,False,0.2651052175104863,False,0.08919578276998996,False
287,0.18134018782499273,False,0.21970646830735152,False,0.22177638206390882,False,0.276259119549645,False,0.18134018782499273,False
288,0.15806181154092624,False,0.17187482478469385,False,0.12141405739502487,False,0.28222629967082113,False,0.12141405739502487,False
289,0.18714074470013137,False,0.16629056512783608,False,0.18762439822043203,False,0.26629810807692395,False,0.16629056512783608,False
290,0.20080564699998626,False,0.18179518992644172,False,0.02694100929345311,False,0.2541352845938213,False,0.02694100929345311,False
291,0.20739796263381877,False,0.21869867841845453,False,0.1006841545579279,False,0.2163727926689739,False,0.1006841545579279,False
292,0.15922469206031042,False,0.1583177190805612,False,0.2286912584877328,False,0.2623485129668366,False,0.1583177190805612,False
293,0.20903564901222105,False,0.21019712377234778,False,0.20918707967365874,False,0.2501990372914693,False,0.20903564901222105,False
294,0.21369060370252363,False,0.22274240607016121,False,0.21198943420085586,False,0.20270199697160302,False,0.20270199697160302,False
295,0.19146858233120367,False,0.22879077587076618,False,0.23231066026121278,False,0.2355021258143491,False,0.19146858233120367,False
296,0.2200641825416414,False,0.12916927765789543,False,0.17735735075464737,False,0.26525920021839716,False,0.12916927765789543,False
297,0.22161619122643222,False,0.16459088394918536,False,0.16599977942872268,False,0.24320150291534381,False,0.16459088394918536,False
298,0.20246008308467528,False,0.2072264349717058,False,0.22918543714601414,False,0.24367720263967152,False,0.20246008308467528,False
299,0.20939401758690412,False,0.1493009639240011,False,0.22243635010518503,False,0.20929712690814278,False,0.1493009639240011,False
300,0.21939329016318437,False,0.16645594230044103,False,0.1590108609667914,False,0.28404443901344784,False,0.1590108609667914,False
301,0.1622696276107478,False,0.20240995265944528,False,0.15208672171375426,False,0.28117621299861334,False,0.15208672171375426,False
302,0.12723208106378509,False,0.23034167638248432,False,0.19567357648830352,False,0.269271623705581,False,0.12723208106378509,False
303,0.1823766214925936,False,0.12162739586547655,False,0.21164858286233318,False,0.27567048870852284,False,0.12162739586547655,False
304,0.19679761822312103,False,0.07833078887054956,False,0.20007198142918659,False,0.25819034716966294,False,0.07833078887054956,False
305,0.18791735568222367,False,0.18070365877338107,False,0.048185115846836934,False,0.28204253640397153,False,0.048185115846836934,False
306,0.20825608067814166,False,0.15359079166651995,False,0.11846737386068673,False,0.2507241042227385,False,0.11846737386068673,False
307,0.22622072636486706,False,0.13166568430597575,False,0.17566075423827976,False,0.24730600290433513,False,0.13166568430597575,False
308,0.22852668540529714,False,0.21104566991435608,False,0.17542745411535504,False,0.2596162669733239,False,0.17542745411535504,False
309,0.22332294555131266,False,0.07152839746504869,False,0.15280142948445924,False,0.15159904496269505,False,0.07152839746504869,False
310,0.19584862094258243,False,0.12187752373102134,False,0.1264167545795939,False,0.15985794505946493,False,0.12187752373102134,False
311,0.2005239005837507,False,0.2190713066267475,False,0.2245354626376812,False,0.2914069576949008,False,0.2005239005837507,False
312,0.180511199928363,False,0.24243631328744347,False,0.19532704434615095,False,0.2318383612186355,False,0.180511199928363,False
313,0.18565863089755713,False,0.008355493889145582,False,0.14738524401031705,False,0.20897241342831702,False,0.008355493889145582,False
314,0.21450306833132776,False,0.12064023441321847,False,0.13177653811988949,False,0.24551620880469127,False,0.12064023441321847,False
315,0.19141767203702642,False,0.06983586699188138,False,0.17748074444252815,False,0.2483165366768792,False,0.06983586699188138,False
316,0.18741305940802017,False,0.13163002556839887,False,0.13490413928633654,False,0.19183668686813093,False,0.13163002556839887,False
317,0.15555616452049792,False,0.20259741224293693,False,0.13010646100288958,False,0.2849177459363404,False,0.13010646100288958,False
318,0.2093924669591019,False,0.18654592913550283,False,0.1983318800280054,False,0.28186033100321967,False,0.18654592913550283,False
319,0.1972529504223669,False,0.04913052704218901,False,0.16405491133684524,False,0.20717560366128662,False,0.04913052704218901,False
320,0.18531570100877448,False,0.13995348563815208,False,0.15033498957135033,False,0.22800992889376887,False,0.13995348563815208,False
321,0.15260389472842117,False,0.14795601650171614,False,0.16438432137765047,False,0.2852012368237779,False,0.14795601650171614,False
322,0.21338584124586918,False,0.038537135229129604,False,0.1752632908171891,False,0.19240870708325236,False,0.038537135229129604,False
323,0.15554617257340114,False,0.1510498346266248,False,0.09447147856046623,False,0.2573147206454756,False,0.09447147856046623,False
324,0.17950710921204777,False,0.17723751116937891,False,0.13779654990857548,False,0.25277632518959425,False,0.13779654990857548,False
325,0.15041527708352292,False,0.23015925589496017,False,0.20085230640729834,False,0.11833585005975011,False,0.11833585005975011,False
326,0.194550304180175,False,0.1689854981787699,False,0.18353242503804418,False,0.18682399363647056,False,0.1689854981787699,False
327,0.10956256738754455,False,0.19936523309201193,False,0.1337411449619363,False,0.23900538060886517,False,0.10956256738754455,False
328,0.14146801451195562,False,0.17161190288224693,False,0.14032491479971543,False,0.1433170707155481,False,0.14032491479971543,False
329,0.15378053067924857,False,0.19810189566783204,False,0.17734119223555994,False,0.14994329157271957,False,0.14994329157271957,False
330,0.19088233606044214,False,0.22334320459520102,False,0.03820632963295745,False,0.2796642822803972,False,0.03820632963295745,False
331,0.23996320121560044,False,0.14050545729417513,False,0.19164982302368289,False,0.2627615884772215,False,0.14050545729417513,False
332,0.21701055102385608,False,0.2051860468626065,False,0.15223763939339474,False,0.29166596246486926,False,0.15223763939339474,False
333,0.17628270560960058,False,0.019705435386586756,False,0.13241967809745347,False,0.29136715781160816,False,0.019705435386586756,False
334,0.11630382044137588,False,0.14752750358025946,False,0.14029123249901454,False,0.12324386015834154,False,0.11630382044137588,False
335,0.21534078742829804,False,0.06234727765152803,False,0.11073934385260764,False,0.18965485746291538,False,0.06234727765152803,False
336,0.1801383516641502,False,0.1879802781920752,False,0.12845791602648904,False,0.2534584021330635,False,0.12845791602648904,False
337,0.18853212925119145,False,0.1595993243573215,False,0.12080148732956386,False,0.2775396823885177,False,0.12080148732956386,False
338,0.1994161224077286,False,0.2174448678663209,False,0.1594540604831371,False,0.2635877815728877,False,0.1594540604831371,False
339,0.19589467775363217,False,0.16097712668568986,False,0.1855658242621484,False,0.1741031762896172,False,0.16097712668568986,False
340,0.16194841307945756,False,0.16813770177725024,False,0.08045960141771269,False,0.29238659060144506,False,0.08045960141771269,False
341,0.21048229380415923,False,0.15168102184627874,False,0.13845870994166987,False,0.2435585967838126,False,0.13845870994166987,False
342,0.18886792713341416,False,0.16893506032005706,False,0.04661185037107296,False,0.21039413955720848,False,0.04661185037107296,False
343,0.22838589169756085,False,0.158713037052453,False,0.14970090851602608,False,0.26594968410124087,False,0.14970090851602608,False
344,0.21306612780609346,False,0.14430171731579405,False,0.12473779333950008,False,0.2485771636089784,False,0.12473779333950008,False
345,0.22922255559339982,False,0.07173646507698139,False,0.13751264350552578,False,0.2901271330807138,False,0.07173646507698139,False
346,0.16707536190839278,False,0.14216627793064013,False,0.17496686034716402,False,0.24264874971008948,False,0.14216627793064013,False
347,0.19242878970025862,False,0.12241453322831941,False,0.17551158721766558,False,0.23311936330102706,False,0.12241453322831941,False
348,0.13138532000400832,False,0.15758512077400033,False,0.18156071511999639,False,0.2502338155298726,False,0.13138532000400832,False
349,0.23599498295256427,False,0.02630170333352766,False,0.10126207761110362,False,0.24748773364539717,False,0.02630170333352766,False
350,0.17042592019818265,False,0.029148248715045844,False,0.032555278321398484,False,0.20617788444597612,False,0.029148248715045844,False
351,0.18802012595603562,False,0.13629318637458837,False,0.02166899748220208,False,0.17623632725388044,False,0.02166899748220208,False
352,0.17935912395713055,False,0.10915230186040303,False,0.1732732726917497,False,0.28012821616384753,False,0.10915230186040303,False
353,0.19753295772284307,False,0.15830329447658414,False,0.18352985074340344,False,0.26407634821406806,False,0.15830329447658414,False
354,0.033541748651388814,False,0.21392257401904924,False,0.17200531437958028,False,0.23420653123987595,False,0.033541748651388814,False
355,0.19823957740984405,False,0.1225728865814053,False,0.14623247409569862,False,0.23731446623928415,False,0.1225728865814053,False
356,0.12182863798929744,False,0.1870970136097067,False,0.10847445789662535,False,0.2520421734423139,False,0.10847445789662535,False
357,0.22083498945842173,False,0.23711486785699998,False,0.17693397965166818,False,0.2969079094175179,False,0.17693397965166818,False
358,0.19972869112130598,False,0.20955377232021977,False,0.17654808228317925,False,0.22032132812100463,False,0.17654808228317925,False
359,0.2030746490717943,False,0.18974240951713678,False,0.20090240281293859,False,0.22941495179182136,False,0.18974240951713678,False
360,0.2095820662038113,False,0.22145254917985674,False,0.13438424729940096,False,0.16935972314140063,False,0.13438424729940096,False
361,0.14164588621624802,False,0.1811539367884158,False,0.1102496312135941,False,0.20936392430264567,False,0.1102496312135941,False
362,0.17653295683004155,False,0.11722887032972851,False,0.06597377230829304,False,0.22564866138965023,False,0.06597377230829304,False
363,0.15077702926728292,False,0.12689235599835036,False,0.14105555584589186,False,0.2882250680638405,False,0.12689235599835036,False
364,0.21528292791501674,False,0.2055464563072772,False,0.13990286542645974,False,0.25335462396332425,False,0.13990286542645974,False
365,0.07602126843614954,False,0.16749564291683572,False,0.18945580862703099,False,0.2611320959767545,False,0.07602126843614954,False
366,0.21986248319611879,False,0.17887211441310735,False,0.1281881952176086,False,0.24499397165779452,False,0.1281881952176086,False
367,0.18051455994239995,False,0.14173522043052195,False,0.08376149126969756,False,0.25267285729589734,False,0.08376149126969756,False
368,0.1999550014284494,False,0.21818045960293297,False,0.22663868355242384,False,0.2625014618209643,False,0.1999550014284494,False
369,0.22088486139552255,False,0.08277035015104994,False,0.05217550135169402,False,0.17800191966975237,False,0.05217550135169402,False
370,0.20348535993416889,False,0.15034004321239836,False,0.154992847930426,False,0.2693606285782988,False,0.15034004321239836,False
371,0.2168592837677057,False,0.11700367728402994,False,0.18091974251965087,False,0.26849041357622544,False,0.11700367728402994,False
372,0.13468052957370502,False,0.15175582738872034,False,0.07636375962107744,False,0.22562869385683337,False,0.07636375962107744,False
373,0.14120687103719903,False,0.17261656950409054,False,0.13997158474820615,False,0.2800153813726663,False,0.13997158474820615,False
374,0.21623956727020888,False,0.16620254577264482,False,0.08978004822513697,False,0.2804317924129569,False,0.08978004822513697,False
375,0.21413047131886204,False,0.20182362590524022,False,0.11127522302749537,False,0.26179386738320637,False,0.11127522302749537,False
376,0.20426626576437346,False,0.16892172824816493,False,0.1030765673414501,False,0.25508618442787095,False,0.1030765673414501,False
377,0.22831302947791987,False,0.1794117412650133,False,0.10572842746166433,False,0.2203063126343619,False,0.10572842746166433,False
378,0.10304544580272901,False,0.14498772134542132,False,0.12273081907063166,False,0.23082192147247754,False,0.10304544580272901,False
379,0.21486055000091564,False,0.06603100229792713,False,0.07742414589223123,False,0.17073740339375215,False,0.06603100229792713,False
380,0.1759863523715366,False,0.1349328747981483,False,0.14097538046026886,False,0.22376072810612024,False,0.1349328747981483,False
381,0.09954517661701612,False,0.14357147843220147,False,0.11831338797413438,False,0.18905487948053645,False,0.09954517661701612,False
382,0.1380928819710489,False,0.17008117261525896,False,0.23889831545613194,False,0.2708790254204402,False,0.1380928819710489,False
383,0.1595409890674741,False,0.1060980490998995,False,0.06745182146786899,False,0.24739418791657458,False,0.06745182146786899,False
384,0.21918954131970264,False,0.15256518781978073,False,0.181292409556496,False,0.2162138211667023,False,0.15256518781978073,False
385,0.10355355180045211,False,0.04979344887762527,False,0.19447025270865825,False,0.2386870869810372,False,0.04979344887762527,False
386,0.2302231027389009,False,0.2283047956473187,False,0.1482695156209256,False,0.2790853445733783,False,0.1482695156209256,False
387,0.20286005334380824,False,0.06266512379506628,False,0.1734866175022629,False,0.2509359640780777,False,0.06266512379506628,False
388,0.21709747753409697,False,0.09459989195764906,False,0.12332957456706539,False,0.25321696103597285,False,0.09459989195764906,False
389,0.1552913731164436,False,0.20256106452480155,False,0.16965958094693678,False,0.24848921318620548,False,0.1552913731164436,False
390,0.21253692107951072,False,0.10853449526929115,False,0.22071921709048192,False,0.24907254771630716,False,0.10853449526929115,False
391,0.14775377161376935,False,0.16183537098909617,False,0.12646761523406214,False,0.24090184791802366,False,0.12646761523406214,False
392,0.23726592424537213,False,0.1304699334646156,False,0.1453383022706491,False,0.27011092721428176,False,0.1304699334646156,False
393,0.16581916713553352,False,0.12787011411571136,False,0.1936579974951339,False,0.21510916513360784,False,0.12787011411571136,False
394,0.1923415732572159,False,0.17023600400202077,False,0.1848511002901479,False,0.20892997009892844,False,0.17023600400202077,False
395,0.17771092493081653,False,0.2496012478729971,False,0.16141014893908162,False,0.24421935090073715,False,0.16141014893908162,False
396,0.154567691566668,False,0.21189227716437814,False,0.12763704200755288,False,0.24215547227076517,False,0.12763704200755288,False
397,0.13557655138926733,False,0.23670341853494276,False,0.17333627922496336,False,0.27060868123921344,False,0.13557655138926733,False
398,0.20070067856594415,False,0.1680824917873101,False,0.11679162097584062,False,0.29135726642459375,False,0.11679162097584062,False
399,-0.004179985696566968,True,0.04574083717243371,False,0.07159448233315846,False,0.2507211995346203,False,-0.004179985696566968,True
400,0.1724153712656366,False,0.18843272608864525,False,0.06451100764244044,False,0.2168975011637172,False,0.06451100764244044,False
401,0.1286152649054627,False,0.1684507078924471,False,0.13764387267080896,False,0.2920965294554277,False,0.1286152649054627,False
402,0.19350961626512875,False,0.11825061351917976,False,0.10524503296781695,False,0.25035090872770416,False,0.10524503296781695,False
403,0.20497111194731538,False,0.13300111224155098,False,0.1968363183653638,False,0.19458827756457903,False,0.13300111224155098,False
404,0.058756524379851016,False,0.08623238315155135,False,0.13407754292682295,False,0.262359708774478,False,0.058756524379851016,False
405,0.20234603163559595,False,0.10590240954298502,False,0.11304485553939814,False,0.25464022251917623,False,0.10590240954298502,False
406,0.13298450495309316,False,0.15494052879171144,False,0.1819320346044797,False,0.27403464689152934,False,0.13298450495309316,False
407,0.18045745167638377,False,0.12478159131795974,False,0.11361429006614787,False,0.1481932296719065,False,0.11361429006614787,False
408,0.16922860220805308,False,0.10031488198783256,False,0.006348685540208288,False,0.2647725726464075,False,0.006348685540208288,False
409,0.1170490286914565,False,0.12058658699656499,False,0.21411687910153615,False,0.17288211508839524,False,0.1170490286914565,False
410,0.20962362357171033,False,0.1147383256233735,False,0.08478244289691717,False,0.25004876847863894,False,0.08478244289691717,False
411,0.22000273216717525,False,0.10438661481442801,False,0.2031628608387851,False,0.28280472859362926,False,0.10438661481442801,False
412,0.05952578054384827,False,0.23228667676659975,False,0.16894799785833137,False,0.2801887497923465,False,0.05952578054384827,False
413,0.1736849839573527,False,0.10272229544643274,False,0.1328356286088725,False,0.2483011923853083,False,0.10272229544643274,False
414,0.22120863953058012,False,0.11275304624581117,False,0.12856606676406612,False,0.2884017139478913,False,0.11275304624581117,False
415,0.16504115432958766,False,0.0969016298817107,False,0.19814562853940954,False,0.2334631555333987,False,0.0969016298817107,False
416,0.18516665107217878,False,0.1643412317192472,False,0.19121361342039728,False,0.26979457850229716,False,0.1643412317192472,False
417,0.21612721836182686,False,0.11033244615348625,False,0.19539148879933615,False,0.24785605115452003,False,0.11033244615348625,False
418,0.23726858133907913,False,0.07507810280246019,False,0.14300326242004402,False,0.27259038931413954,False,0.07507810280246019,False
419,0.22779403427248618,False,0.08943389069198493,False,0.14135368127850856,False,0.29752949446266735,False,0.08943389069198493,False
420,0.21119375652216982,False,0.08986851531181972,False,0.15229137661062758,False,0.20849015410211796,False,0.08986851531181972,False
421,0.19557237908230785,False,0.13109719343540022,False,0.11379156912082966,False,0.26689072972622624,False,0.11379156912082966,False
422,0.20914590253046633,False,0.16128652421387185,False,0.19415467849390822,False,0.21191767507681475,False,0.16128652421387185,False
423,0.20434472252642372,False,0.1663586122266011,False,0.2067457443048366,False,0.26967871882463423,False,0.1663586122266011,False
424,0.19838552049802705,False,0.16064713030190586,False,0.17844776235437754,False,0.22243657250130439,False,0.16064713030190586,False
425,0.14199759486154323,False,0.2008480213933636,False,0.12791194535411954,False,0.24110797431229597,False,0.12791194535411954,False
426,0.16806341327885865,False,0.18991552780037946,False,0.21353487696934748,False,0.2654196876007965,False,0.16806341327885865,False
427,0.2378531710760174,False,0.16052984361069683,False,0.17262365357255505,False,0.1759087016613542,False,0.16052984361069683,False
428,0.07111350660544347,False,0.034734982033882256,False,0.16793035684617036,False,0.2267426378071663,False,0.034734982033882256,False
429,0.20655168537325885,False,0.08896033370342782,False,0.1737837697521175,False,0.17961856024624506,False,0.08896033370342782,False
430,0.18527958134739442,False,0.1380652662169517,False,0.10178759730111919,False,0.13110867711848773,False,0.10178759730111919,False
431,0.22125497307002706,False,0.1527813251934494,False,0.09766113773119856,False,0.2845715214248286,False,0.09766113773119856,False
432,0.1398042750150154,False,0.1571840415537154,False,0.11466856683869564,False,0.2431966285302229,False,0.11466856683869564,False
433,0.21337957592143325,False,0.22431881742128262,False,0.10181635121401333,False,0.1505888791162575,False,0.10181635121401333,False
434,0.1842542054539193,False,0.1391943738902272,False,0.11398514220478306,False,0.23675611684549452,False,0.11398514220478306,False
435,0.23559347115130808,False,0.18694104118677923,False,0.11316625810860348,False,0.11719790195684743,False,0.11316625810860348,False
436,0.19173037287284578,False,0.18383123171549726,False,0.14986422630545843,False,0.2497695418152463,False,0.14986422630545843,False
437,0.18512093934768548,False,0.10633689627025988,False,0.1125590037751164,False,0.12969959028929312,False,0.10633689627025988,False
438,0.22561388088302486,False,0.10403504197225388,False,0.1270999778415557,False,0.2548259886658388,False,0.10403504197225388,False
439,0.22537278777406455,False,0.2140089511156415,False,0.11371555246428189,False,0.2767989160688988,False,0.11371555246428189,False
440,0.10901487145397537,False,0.15231919802884575,False,0.06390282249868418,False,0.24388688732802905,False,0.06390282249868418,False
441,0.20009797926944412,False,0.18103256025819398,False,0.1411126779891701,False,0.26857784360137676,False,0.1411126779891701,False
442,0.19849124227586773,False,0.17356457511419238,False,0.05107617408034393,False,0.2435158467684852,False,0.05107617408034393,False
443,0.22295829111283155,False,0.062088661772881526,False,0.1485393191104028,False,0.25738950933042015,False,0.062088661772881526,False
444,0.21892914254388368,False,0.22056260001736522,False,0.14602298267426972,False,0.21772721631634145,False,0.14602298267426972,False
445,0.21698854059829098,False,0.1454103243123675,False,0.1651081885268747,False,0.21185496091089084,False,0.1454103243123675,False
446,0.1960988226023459,False,0.17978291972216315,False,0.18174846606591316,False,0.26704756561456394,False,0.17978291972216315,False
447,0.19244031992878086,False,0.14565284370211362,False,0.13175810118230452,False,0.2612775835350425,False,0.13175810118230452,False
448,0.07767071812886617,False,0.12466816877049314,False,0.08459185604705255,False,0.20457500613931284,False,0.07767071812886617,False
449,0.19051085332962975,False,0.19417394175173175,False,0.1171194314158106,False,0.29707451716032524,False,0.1171194314158106,False
450,0.1966680764803566,False,0.1766617096253451,False,0.15567734639562458,False,0.2635954728332446,False,0.15567734639562458,False
451,0.23381578220487909,False,0.14302957042607845,False,0.22006859768677428,False,0.2510840370856363,False,0.14302957042607845,False
452,0.17217255999109993,False,0.20753574876148934,False,0.13851621049170648,False,0.28417326763997386,False,0.13851621049170648,False
453,0.18623374595797187,False,0.19319941179112693,False,0.18384396323201507,False,0.1712967935596041,False,0.1712967935596041,False
454,0.20397871062054662,False,0.18121148163793505,False,0.19400486560210894,False,0.28924999759514314,False,0.18121148163793505,False
455,0.17229117763575535,False,0.1657645599535824,False,0.18707157346842263,False,0.24998156979133052,False,0.1657645599535824,False
456,0.22239363198368306,False,0.1201996840574252,False,0.13162274171816163,False,0.2870630110138614,False,0.1201996840574252,False
457,0.2432070617420261,False,0.1796357778773333,False,0.07678901676505134,False,0.2699883809354492,False,0.07678901676505134,False
458,0.19375770589430447,False,0.190561907132149,False,0.16582706500309757,False,0.06262001031444897,False,0.06262001031444897,False
459,0.03988915849122454,False,0.23473432031456531,False,0.2062300591056116,False,0.18654000272730625,False,0.03988915849122454,False
460,0.2153914080407438,False,0.08237301941578956,False,0.17577031769915624,False,0.2714169447388766,False,0.08237301941578956,False
461,0.19703959972678114,False,0.21353185095133265,False,0.16694064137196019,False,0.2930497888437723,False,0.16694064137196019,False
462,0.15471693406926124,False,0.26663247937302254,False,0.21455503545641197,False,0.2548359092133456,False,0.15471693406926124,False
463,0.22809331589363552,False,0.20887781667762462,False,0.18355250868357242,False,0.1983684063554858,False,0.18355250868357242,False
464,0.22099762298125514,False,0.11349445668145941,False,0.18447592750015002,False,0.28256140611654984,False,0.11349445668145941,False
465,0.20145999395275593,False,0.12607809090331457,False,0.08811564522918658,False,0.2296458352658698,False,0.08811564522918658,False
466,0.20527940293993652,False,0.07791316650340163,False,0.1470379959652512,False,0.28661090243364246,False,0.07791316650340163,False
467,0.1968393449262813,False,0.1731141879112485,False,0.2106232993201561,False,0.23218114099437204,False,0.1731141879112485,False
468,0.22180360843035107,False,0.10373619424464897,False,0.17769515353026294,False,0.2722137008983829,False,0.10373619424464897,False
469,0.18380960563022708,False,0.19560924854603906,False,0.08719481855091504,False,0.25085178599056807,False,0.08719481855091504,False
470,0.20747949912607178,False,0.10378454757824707,False,0.10102245866734305,False,0.199502798483763,False,0.10102245866734305,False
471,0.2354959650965654,False,0.11081636059686972,False,0.10899075726756846,False,0.2862085695824867,False,0.10899075726756846,False
472,0.2372835615863948,False,0.1690907449617604,False,0.08611916158658706,False,0.27798984826035855,False,0.08611916158658706,False
473,0.22177012523144718,False,0.18524308558553648,False,0.07271628060068025,False,0.23121398890552503,False,0.07271628060068025,False
474,0.13295642038615507,False,0.06511783656378134,False,0.18067043878080347,False,0.24757605257960708,False,0.06511783656378134,False
475,0.13678955762546552,False,0.07004878087749955,False,0.12611177372892757,False,0.26291912414396423,False,0.07004878087749955,False
476,0.2006089664753486,False,0.14221908226482277,False,0.16570887192259354,False,0.2578776266201744,False,0.14221908226482277,False
477,0.22554502752021582,False,0.17267132854898726,False,0.07879749213865017,False,0.1111095467790627,False,0.07879749213865017,False
478,0.12436013724797762,False,0.10135648554019028,False,0.07370513139828094,False,0.20678685151995274,False,0.07370513139828094,False
479,0.22266152980135673,False,0.14722962592963418,False,0.19558734527400234,False,0.21347202651225505,False,0.14722962592963418,False
480,0.19699581219252643,False,0.12818405776892894,False,0.174077757127383,False,0.2658060846434013,False,0.12818405776892894,False
481,0.16494455126505136,False,0.045903288650298246,False,0.1332250074704619,False,0.1814769959667467,False,0.045903288650298246,False
482,0.2050971755705278,False,0.10572801576432955,False,0.15817052852415941,False,0.18581273683516042,False,0.10572801576432955,False
483,0.20364473405713973,False,0.16541174481011361,False,0.07311119056129123,False,0.2914338783031027,False,0.07311119056129123,False
484,0.1846309814570789,False,0.09377564259426308,False,0.06186328579457345,False,0.25449863409058543,False,0.06186328579457345,False
485,0.07636836596894969,False,0.05025505630449045,False,0.04880134276928172,False,0.2662145197113722,False,0.04880134276928172,False
486,0.16547703046444712,False,0.15849508138178753,False,0.07418908084406195,False,0.2088455247272572,False,0.07418908084406195,False
